Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6CR1HBCA2i3dI1WXsXg1kt,"Mindshift","DJ Deep Raw Cuts, Vols.1 & 2","DJ Deep",2019-07-01,322622,12,false,bvalkin,2022-11-19T18:05:10Z,"dub techno,chicago house","Deeply Rooted",0.794,0.606,7,-12.915,1,0.0446,0.00533,0.739,0.131,0.303,121.996,4
spotify:track:7DvnyHSrbSLVfac3tZVYO1,"Serious - Original Mix","The Brigade EP","Rich NxT",2018-03-05,446470,0,false,bvalkin,2022-11-22T07:43:59Z,"tech house,minimal techno","Fuse London",0.81,0.655,4,-12.085,0,0.0642,0.00019,0.938,0.113,0.214,126.001,4
spotify:track:1oc2532pBPnKLxUbJ7POEt,"Senses","Assembling Pieces","Steve O'Sullivan;Traumer",2020-05-15,416342,16,false,bvalkin,2022-12-22T08:25:39Z,"dub techno,minimal techno,tech house","Berg Audio",0.808,0.933,1,-10.986,0,0.0534,0.00244,0.91,0.0827,0.0362,128.032,4
spotify:track:0Ac8f5geLSPZuZIiOuSUJX,"Take It There","Directions, Vol. 2","Steve O'Sullivan",2019-07-29,432727,14,false,bvalkin,2022-12-22T08:29:08Z,"dub techno,minimal techno","Berg Audio",0.811,0.447,1,-12.637,1,0.058,0.000106,0.898,0.595,0.369,127.598,4
spotify:track:4A0EDHfIJSkCxxjZ9AbY73,"Mislead","Believe EP","Laughing Man",2022-10-28,300000,5,false,bvalkin,2022-12-28T12:14:16Z,"dub techno","Misplaced Recordings",0.796,0.907,6,-9.143,1,0.0681,0.00818,0.87,0.0755,0.867,127.984,4
spotify:track:0fsGUjer9Hin6ZOb7Ds7Ii,"Airflow","Crux / Airflow","iO (Mulen)",2015-11-16,608780,6,false,bvalkin,2023-01-05T17:13:10Z,"minimal techno,dub techno","Cardinal",0.812,0.934,1,-7.943,1,0.0708,0.0000499,0.857,0.0437,0.342,123.011,4
spotify:track:5q6UWi8kTuxp47qBu4W4ck,"Selfless State","Boogie Trippin EP","Chris Stussy",2018-06-08,373573,0,false,bvalkin,2023-01-05T18:37:44Z,"house,tech house","Robsoul",0.816,0.524,9,-10.939,1,0.0684,0.00034,0.815,0.103,0.547,123.998,4
spotify:track:0zgGQGX81xIbYwsphWxMYU,"Tunnelvision","Brooklyn Tears EP","Prunk;Chris Stussy",2017-08-25,375533,0,false,bvalkin,2023-01-05T18:59:26Z,"house,lo-fi house,tech house","PIV Records",0.808,0.659,10,-7.875,0,0.06,0.000283,0.94,0.0915,0.548,123.052,4
spotify:track:2R8jKFTRXlrQiyVAlESK0C,"Brooklyn Tears","Brooklyn Tears EP","Prunk;Chris Stussy",2017-08-25,358584,0,false,bvalkin,2023-01-05T19:09:27Z,"house,lo-fi house,tech house","PIV Records",0.838,0.795,4,-8.461,0,0.0706,0.000939,0.803,0.105,0.236,120,4
spotify:track:5gfpOfgzmOkIbQDmuMhToU,"Flashback - Original Mix","Flashback EP","Rhadow",2012-06-27,437524,8,false,bvalkin,2023-01-05T19:19:02Z,"","Dorcas",0.808,0.718,4,-9.352,1,0.06,0.00147,0.933,0.0842,0.582,123.003,4
spotify:track:5uSuWFMv3z6V1Ah2nragRa,"Confusion - Original Mix","Wild Thing EP","Archie Hamilton",2018-01-12,452622,0,false,bvalkin,2023-01-07T16:22:43Z,"tech house,minimal techno","Moscow Records",0.811,0.805,7,-9.19,1,0.053,0.000102,0.903,0.066,0.621,126.009,4
spotify:track:5xkZgeLjNpjgRJEi2baguM,"Wild Thing - Original Mix","Wild Thing EP","Archie Hamilton",2018-01-12,491927,0,false,bvalkin,2023-01-07T16:30:23Z,"tech house,minimal techno","Moscow Records",0.808,0.765,9,-10.139,0,0.0619,0.000567,0.817,0.0259,0.614,126.037,4
spotify:track:6F2BT7bzTLRyuJLTnUwj00,"Ricochet - Original Mix","Dubinnovation","Enzo Siragusa;Archie Hamilton",2017-06-30,428999,0,false,bvalkin,2023-01-07T16:31:12Z,"tech house,minimal techno","Moscow Records",0.809,0.884,0,-9.324,1,0.0556,0.000171,0.95,0.0609,0.292,125.99,4
spotify:track:62q6jcbHb9rKineV6QIfDx,"Believer - Original","Believer EP","Johnny D",2015-01-26,825531,0,false,bvalkin,2023-01-07T16:42:13Z,"chicago house","8bit",0.819,0.636,8,-12.888,0,0.0499,0.00187,0.302,0.0812,0.796,125.997,4
spotify:track:1gttBHTr2i7TOSmrnSnGNW,"The Message - Original Mix","The Message","Archie Hamilton",2017-03-24,518640,16,false,bvalkin,2023-01-07T17:00:43Z,"tech house,minimal techno","Be Chosen",0.81,0.6,4,-12.026,1,0.0512,0.003,0.924,0.0946,0.748,125.004,4
spotify:track:6kuc4vOw53Mln9YI0Vk3rK,"Paradise - Original","Paradise - EP","Steffen Deux",2017-07-17,458736,0,false,bvalkin,2023-01-07T17:03:57Z,"tech house","8bit",0.806,0.954,10,-7.34,0,0.0422,0.0292,0.901,0.0731,0.515,124.002,4
spotify:track:3qk2YLhuJ9Qu3a9T2zW3wi,"Latitude Zero - Sublee 44.4268 N Remix","No Sweat EP","Proudly People;Sublee",2021-06-25,190866,14,false,bvalkin,2023-01-07T17:10:51Z,"tech house,minimal techno","Futura",0.803,0.863,1,-7.286,1,0.0431,0.117,0.904,0.1,0.742,126.995,4
spotify:track:2wIdcBvSajkX00rksGKCaJ,"Nene","Feel","Retza",2021-10-08,384000,0,false,bvalkin,2023-01-07T17:13:28Z,"organic house","SATYA",0.805,0.595,2,-11.353,0,0.052,0.0222,0.922,0.112,0.463,125.026,4
spotify:track:2JirFa98ZLQYZ823lmLWfq,"Junktion","Junktion","Ludowick",2020-02-27,525406,8,false,bvalkin,2023-01-07T17:16:34Z,"dub techno,minimal techno","Navidu Music",0.805,0.571,1,-13.11,1,0.0973,0.0363,0.924,0.108,0.151,124.999,4
spotify:track:4VncS5zrTnrUsEK66eYvkF,"Tars","Dreams","Mielafon",2022-04-18,441300,12,false,bvalkin,2023-01-07T17:18:18Z,"dub techno,minimal techno","Crossfade Sounds",0.721,0.414,2,-9.594,1,0.0572,0.215,0.887,0.0963,0.333,124.029,4
spotify:track:03fF86uquiqMjstKl0oxeE,"Deep In Dub (Zzzzra Minimal Techno)","Minimal Techhouse Journey","Dubacid;Zzzzra",2008-12-14,444473,0,false,bvalkin,2023-01-07T17:19:05Z,"dub techno,acid house,dub,minimal techno","Worldwide Exclusive Records",0.682,0.375,7,-19.602,0,0.0411,0.863,0.877,0.115,0.311,124.987,4
spotify:track:6R7o7tp5juUvawLgTccgL4,"Aircross","C4","Etzu Mahkayah;Anas M",2020-10-12,408188,16,false,bvalkin,2023-01-07T17:32:37Z,"dub techno,minimal techno","Conceptual",0.805,0.702,11,-11.646,0,0.0495,0.00196,0.899,0.0624,0.44,127.004,4
spotify:track:3iDZTY777Tvw05xjM4Quz8,"MOi 07 A","MOI 07","Moi",2017-10-09,548579,11,false,bvalkin,2023-01-08T11:35:06Z,"minimal techno,dub techno","MEMSTREAM",0.803,0.551,6,-11.163,1,0.128,0.00478,0.891,0.108,0.553,126.008,4
spotify:track:30raEd3JWAaHz4FzG7L36O,"MOi 07 B","MOI 07","Moi",2017-10-09,503817,12,false,bvalkin,2023-01-08T11:38:38Z,"minimal techno,dub techno","MEMSTREAM",0.808,0.51,11,-9.974,0,0.0889,0.00398,0.909,0.0782,0.587,125.997,4
spotify:track:6yUe3UJ6ZCjfe8JVAQobe8,"MOI006 A","MOI006","Moi",2017-02-03,518740,7,false,bvalkin,2023-01-08T11:39:54Z,"minimal techno,dub techno","Moi Recordings",0.748,0.78,7,-10.01,1,0.0529,0.0259,0.869,0.0649,0.359,127.013,4
spotify:track:4RzakBFfwC2d5WkWfHBla5,"Ritual of the Body - Club Mix","Ritual of the Body","Mr. Bard;Dj Steef",2021-04-30,346000,5,false,bvalkin,2023-01-08T11:50:00Z,"","Numoment recordings",0.795,0.797,0,-8.746,1,0.0684,0.00771,0.533,0.346,0.668,120.01,4
spotify:track:7n8Swu6RiPhtBgRlGUD7AT,"Don't Dribble - Radio Version","Pass It, Don't Dribble","Etzu Mahkayah",2020-07-20,206765,43,false,bvalkin,2023-01-09T16:20:29Z,"dub techno,minimal techno","MixCult Digital",0.805,0.546,7,-10.112,0,0.0619,0.0169,0.923,0.0815,0.451,125.007,4
spotify:track:3AivobcVMXk1N4Es3qz37h,"Vacum","Ti Gde","Nicolas Barnes",2022-06-24,400000,15,false,bvalkin,2023-01-09T17:05:49Z,"dub techno,minimal techno,dub","Apnea Label",0.807,0.651,4,-13.146,0,0.0594,0.00487,0.831,0.097,0.415,124.996,4
spotify:track:0cqigu3Mxr2UU47MZuZ35H,"A","MOI008","Moi",2018-07-31,514968,5,false,bvalkin,2023-01-15T10:49:00Z,"minimal techno,dub techno","Moi Recordings",0.804,0.783,2,-10.062,1,0.0932,0.00058,0.881,0.0777,0.492,126.999,4
spotify:track:1HL6CYg4nDO7gvCxuxAyrZ,"Boost","Disk 06","DiSKOP",2018-11-16,446984,13,false,bvalkin,2023-01-15T11:10:13Z,"acid techno,breakbeat,acid house,minimal techno","Blackloops",0.796,0.815,6,-12.447,0,0.0835,0.00174,0.917,0.048,0.424,129.015,4
spotify:track:664XhLJqunGleFoqKGVm98,"Worldwide","Disk 03","DiSKOP",2018-10-26,480468,12,false,bvalkin,2023-01-15T11:10:19Z,"acid techno,breakbeat,acid house,minimal techno","Blackloops",0.8,0.751,6,-13.986,1,0.0715,0.0779,0.933,0.0872,0.611,127.963,4
spotify:track:55tT3N9ND06hUhZHBdGJpZ,"High Hill","Disk 03","DiSKOP",2018-11-09,452905,12,false,bvalkin,2023-01-15T11:23:01Z,"acid techno,breakbeat,acid house,minimal techno","WHITELOOPS",0.807,0.776,10,-8.959,0,0.0806,0.000151,0.907,0.0375,0.651,124.008,4
spotify:track:280cFwcQoqTD5QHctY9RSx,"Heartbreaker","Disk 07","DiSKOP",2019-08-23,472630,7,false,bvalkin,2023-01-15T11:28:28Z,"acid techno,breakbeat,acid house,minimal techno","Blackloops",0.805,0.938,8,-7.316,1,0.0609,0.000396,0.856,0.0642,0.93,130.002,4
spotify:track:7iUxHYCYe2fhlJ7YbBZ9Nh,"Deeply","Deeply","Frink",2017-12-11,388096,39,false,bvalkin,2023-01-15T13:01:51Z,"dub techno,deep house,minimal techno","Affinity Lab",0.813,0.634,6,-11.769,0,0.0646,0.031,0.886,0.0742,0.734,124.003,4
spotify:track:0EFDZgG8w6bpZirlS620EU,"Scania - S.A.M. Reshape","Scania","Malin Genie;Per Hammar;Samuel Andre Madson",2019-06-07,449603,12,false,bvalkin,2023-01-19T09:22:58Z,"dub techno,lo-fi house,minimal techno","Malin Genie Music",0.806,0.944,6,-9.718,1,0.0425,0.000989,0.876,0.0891,0.255,124.997,4
spotify:track:40EcyIQoY1429p3gGiI63l,"Bloom","Bloom","Malin Genie",2018-03-05,274283,35,false,bvalkin,2023-01-19T15:13:24Z,"dub techno,lo-fi house,minimal techno","Malin Genie Records",0.808,0.845,1,-8.128,1,0.0414,0.0202,0.941,0.0767,0.665,126.044,4
spotify:track:4UolDJX4PKcMSoC9VPWHj1,"After Storm","After Storm","J. Nandez",2017-11-30,463999,7,false,bvalkin,2023-02-01T08:38:02Z,"tech house","HOF Deep Mind",0.806,0.567,10,-10.83,0,0.0612,0.00606,0.909,0.133,0.33,121.998,4
spotify:track:2wpZN1Ip5frfHARyXHRCb8,"003_Police","Captured","Traumer;Brako",2023-02-24,449280,22,false,bvalkin,2023-03-05T20:06:23Z,"minimal techno,dub techno,tech house","Brako (BRK)",0.762,0.527,8,-11.27,0,0.0424,0.0456,0.716,0.134,0.318,124.992,4
spotify:track:1ErKNs1SMOa9KL7YMXNVCU,"002_Police","Captured","Traumer;Brako",2023-02-24,423750,11,false,bvalkin,2023-03-05T20:06:42Z,"minimal techno,dub techno,tech house","Brako (BRK)",0.807,0.694,1,-10.741,1,0.0562,0.000515,0.864,0.0642,0.72,127.992,4
spotify:track:21mprR2ry3jZAFTPEot3Lr,"49.3","49.3","Thomas Andrew",2020-11-06,443414,4,false,bvalkin,2023-03-09T16:17:17Z,"","La Vie En Rose",0.815,0.812,0,-8.756,1,0.067,0.00396,0.745,0.14,0.53,123.011,4
spotify:track:6yc4v3pUY3apSOysgpBxU6,"Maraboutage","Cluborama","Shonky",2010-07-28,445280,26,false,bvalkin,2023-03-09T16:17:43Z,"","Freak n'Chic",0.774,0.751,1,-10.516,1,0.0521,0.000102,0.913,0.067,0.627,123.98,4
spotify:track:5SKTyFibP0h1NuQBxzFokO,"Wellington","Trombon EP","Techu",2023-01-11,434285,6,false,bvalkin,2023-03-09T16:28:45Z,"minimal techno,dub techno","1309866 Records DK",0.787,0.678,11,-9.38,1,0.0392,0.00193,0.892,0.112,0.376,126.004,4
spotify:track:3MZeXMeGlwLNrROR73BPsc,"Take Over","Trombon EP","Techu",2023-01-11,426666,6,false,bvalkin,2023-03-09T16:29:04Z,"minimal techno,dub techno","1309866 Records DK",0.809,0.595,1,-11.421,0,0.0515,0.0046,0.863,0.105,0.0613,126.007,4
spotify:track:4Hh4sQCglt6Pk11B4agztI,"Spre Nicaieri","Regasire EP","Techu",2020-07-14,533333,11,false,bvalkin,2023-03-09T16:35:29Z,"minimal techno,dub techno","1309866 Records DK",0.8,0.512,10,-10.177,0,0.0838,0.00123,0.852,0.159,0.363,126.039,4
spotify:track:05Mp0EXiIUzouHyB5zu6yz,"Target - Original Mix","Sirena EP","Nicolas Barnes",2021-11-22,430081,5,false,bvalkin,2023-03-10T16:16:49Z,"dub techno,minimal techno,dub","Minordub",0.81,0.433,1,-16.233,1,0.0656,0.0454,0.911,0.112,0.495,124.983,4
spotify:track:6h74UyFJrWjTDOPzU9gKDq,"Ban","Concrete Jungle","Nicolas Barnes",2021-08-09,468293,5,false,bvalkin,2023-03-10T16:23:50Z,"dub techno,minimal techno,dub","Crossfade Sounds",0.81,0.74,2,-14.582,0,0.0578,0.313,0.947,0.0979,0.531,123.01,4
spotify:track:5Gzqq6A5hegfY0SlGVxtEq,"Year Since","Year Since LP","Nicolas Barnes",2023-02-03,391692,5,false,bvalkin,2023-03-10T16:24:46Z,"dub techno,minimal techno,dub","ECOUL SND",0.69,0.534,10,-13.185,0,0.0452,0.382,0.896,0.112,0.221,124.97,4
spotify:track:0NHpqIvdAbW5aXZOpDfPDJ,"Awake","Year Since LP","Nicolas Barnes",2023-02-03,445445,4,false,bvalkin,2023-03-10T16:25:54Z,"dub techno,minimal techno,dub","ECOUL SND",0.756,0.701,6,-14.24,0,0.0527,0.244,0.918,0.111,0.133,124.995,4
spotify:track:1D45Zp0p9FSNw2cZlTMwF2,"Break From Life","Year Since LP","Nicolas Barnes",2023-02-03,414721,4,false,bvalkin,2023-03-10T16:26:15Z,"dub techno,minimal techno,dub","ECOUL SND",0.704,0.603,5,-11.515,0,0.0832,0.0332,0.764,0.112,0.62,125.011,4
spotify:track:6yGN1M06M4NMCXeczMXkoV,"Dune Sea","Year Since LP","Nicolas Barnes",2023-02-03,440659,5,false,bvalkin,2023-03-10T16:27:05Z,"dub techno,minimal techno,dub","ECOUL SND",0.765,0.576,2,-12.506,1,0.0695,0.149,0.82,0.1,0.521,122.012,4
spotify:track:1e1ZtR1fjFbGrXYZU1vdoL,"Great Notice","Year Since LP","Nicolas Barnes",2023-02-03,430078,4,false,bvalkin,2023-03-10T16:27:38Z,"dub techno,minimal techno,dub","ECOUL SND",0.743,0.663,10,-12.478,0,0.0778,0.421,0.832,0.111,0.387,125.004,4
spotify:track:4N4AuITamOD7SYKOk6mXPi,"Head Under The Waves","Archive B","Microlot",2022-04-07,385573,13,false,bvalkin,2023-03-10T16:28:46Z,"dub techno","spclnch",0.791,0.475,11,-14.684,0,0.0875,0.0514,0.908,0.111,0.327,122.006,4
spotify:track:0LwQ3yZyVOnUhfJjXtQLBW,"Sirena - Original Mix","Sirena EP","Nicolas Barnes",2021-11-22,460798,5,false,bvalkin,2023-03-10T16:29:13Z,"dub techno,minimal techno,dub","Minordub",0.811,0.272,10,-15.287,0,0.239,0.000529,0.877,0.108,0.346,124.971,4
spotify:track:7k4pU2Rr9oBZXDPZQ1uwWL,"Pushin","Concentrate EP","Janeret;Kolter;Janeko",2022-09-16,431183,0,false,bvalkin,2023-03-10T18:55:24Z,"dub techno,minimal techno,lo-fi house,house,tech house","Yoyaku",0.807,0.816,11,-7.309,0,0.0504,0.0243,0.943,0.0299,0.378,127,4
spotify:track:0fmCB92t0EQ0mjR5660FOC,"Tangomango - Soundopamine Remix","Afrodisiak","Nopame;Soundopamine",2018-03-10,409180,11,false,bvalkin,2023-03-16T14:21:50Z,"","Everyday Paradise",0.813,0.819,6,-12.284,0,0.0524,0.0000803,0.876,0.0653,0.598,122,4
spotify:track:04X6BpOcHdjsmfZ0gTIxxC,"Anatomy - Soundopamine Remix","The Maze (Remixes)","Life on Planets;Soundopamine",2018-04-27,377704,7,false,bvalkin,2023-03-16T14:22:10Z,"indie soul","Wolf + Lamb Records",0.809,0.524,0,-11.948,1,0.0603,0.00154,0.332,0.0889,0.506,121.994,4
spotify:track:3ogIpgRj7oMGMynUWSEzsx,"Outerspace - Soundopamine Remix","Kidz of Hypnos","Q;Soundopamine",2022-09-09,567619,5,false,bvalkin,2023-03-16T14:22:42Z,"dub techno","kontrapost",0.809,0.669,10,-11.652,0,0.0596,0.00119,0.874,0.085,0.211,126.012,4
spotify:track:03J1haSsXvZEX2sNFNpXSa,"Ia-o la Padure","New World Disorder","Soundopamine",2021-07-28,480500,5,false,bvalkin,2023-03-16T14:23:02Z,"","Everyday Paradise",0.809,0.651,5,-15.135,1,0.0435,0.562,0.95,0.118,0.699,119.997,4
spotify:track:2TkXR38ch7SLddETc9zwWY,"Dopamin","Ecoul Snd V.a 3","Bulat",2022-12-23,464507,5,false,bvalkin,2023-03-16T14:32:02Z,"indie dance","ECOUL SND",0.81,0.473,6,-12.827,1,0.0696,0.028,0.804,0.091,0.513,124.013,4
spotify:track:37SD5XfpvFPcXXYS4U1ZQ0,"Mini Drive","Improvise at Noon","Rioleval",2021-02-26,217819,38,false,bvalkin,2023-03-16T14:32:44Z,"lo-fi house,jazz house","SoSure Music",0.786,0.642,8,-11.117,0,0.0579,0.0261,0.842,0.0507,0.447,126.984,4
spotify:track:2FwKcbtuPXlgvFF4r9Z8hX,"District","District","Traumer",2023-02-24,444375,37,false,bvalkin,2023-03-24T11:49:18Z,"minimal techno,dub techno,tech house","Berg Audio",0.814,0.694,2,-9.717,0,0.0595,0.000932,0.867,0.0665,0.315,128.003,4
spotify:track:5FmcjcyQGAJ1qLBsoi2q1E,"QR - Radio Version","Fear Of Light","Nicolas Barnes",2023-05-05,331428,6,false,bvalkin,2023-05-08T09:51:48Z,"dub techno,minimal techno,dub","MixCult Digital",0.896,0.499,8,-14.571,1,0.0879,0.0275,0.66,0.111,0.363,125.034,4
spotify:track:7ooGUndNjHyZPElnjkaP4S,"For the First Time - M.a.s. Zizu in Evolution","For the First Time","Nancy Martinez;M.A.S.",2001-07-01,536759,5,false,bvalkin,2023-05-21T06:32:27Z,"freestyle,hi-nrg,chicago house,french rap","Dream Beat",0.786,0.676,10,-10.06,0,0.0573,0.000181,0.926,0.0817,0.161,126.996,4
spotify:track:2X5itB9OVFg8Y6vAhhCF8x,"Persona","Perfect Tool EP","Anton Bykov",2018-11-05,370484,3,false,bvalkin,2023-05-21T06:32:32Z,"tech house","Deep Tech Records",0.728,0.818,7,-7.47,1,0.155,0.0109,0.6,0.0893,0.417,125.039,4
spotify:track:7neCNwej9qMwqzKSANRAk4,"Missed Call","Space Runner","Mateo Dufour;Cosenza",2021-12-31,374069,0,false,bvalkin,2023-05-21T06:32:46Z,"tech house","KEY Records",0.803,0.84,10,-8.9,0,0.0429,0.00107,0.934,0.121,0.637,128.993,4
spotify:track:1n08icLHZNvLJ03UdsIuQS,"What U Want - Chris Stussy & Djoko a.k.a Kolter Remix","What U Want","Enrico Mantini;X Woman;Chris Stussy;Kolter",2022-10-14,526643,46,false,bvalkin,2023-05-21T06:32:53Z,"lo-fi house,house,tech house","PURISM",0.729,0.827,1,-11.234,1,0.175,0.144,0.387,0.0774,0.707,124.988,4
spotify:track:5mrZkownT1wEALUBUW9x3A,"Close to the Edge","Close to the Edge","Dan Ghenacia;Shonky",2012-05-22,403813,35,false,bvalkin,2023-05-21T07:33:42Z,"","Apollonia",0.775,0.725,3,-6.082,0,0.0409,0.000782,0.186,0.0756,0.668,124,4
spotify:track:346rJZ6EJP6ccXjHiCS7FB,"Rose's Night Out - Mateo Dufour Remix","Rose's Night Out","Nathan Alzon;Mateo Dufour",2021-12-10,193546,0,false,bvalkin,2023-05-25T12:57:57Z,"tech house","Deeperfect Records",0.795,0.928,4,-7.63,0,0.0489,0.0209,0.825,0.107,0.81,129.009,4
spotify:track:6IkKBCXPSuuwtTPMxqMw8E,"What's In Your Head - Ali Nasser's Timeless Remix","10 Years Of Moscow","Archie Hamilton;Ali Nasser",2020-05-15,626340,0,false,bvalkin,2023-05-25T13:16:02Z,"tech house,minimal techno","Moscow Records",0.807,0.66,2,-8.847,1,0.0607,0.000752,0.891,0.0691,0.552,123.003,4
spotify:track:2wCwkqxcsJVlq07Z2W3ZhK,"I Want You","I Want You E.P.","Tommy Vercetti;Abi",2019-12-16,200096,39,false,bvalkin,2023-06-01T11:38:51Z,"tech house","No Art",0.798,0.871,5,-9.227,0,0.0791,0.000192,0.824,0.0695,0.243,123.991,4
spotify:track:4IrWyzZjRb0XqUOOXwONgK,"Blissed Out","Dobr","NTFO",2019-05-27,430875,19,false,bvalkin,2023-06-08T19:06:26Z,"deep house,minimal techno","Bondage Music",0.811,0.66,6,-12.403,1,0.0656,0.0029,0.955,0.0791,0.39,125.006,4
spotify:track:2GURxlUYjJmVTiQp9CruWP,"Improvise at Noon","Improvise at Noon","Rioleval",2021-02-26,232320,37,false,bvalkin,2023-06-08T19:19:17Z,"lo-fi house,jazz house","SoSure Music",0.835,0.658,8,-8.387,1,0.116,0.00401,0.873,0.081,0.634,125.001,4
spotify:track:7MeVaYFQnInhZ8hSL7Bnd4,"Emergency Grooves","Smoke","Silat Beksi",2023-06-01,469500,13,false,bvalkin,2023-07-07T12:15:08Z,"minimal techno,dub techno","Silat Beksi Music",0.807,0.86,1,-9.23,1,0.0495,0.000106,0.916,0.113,0.655,127.008,4
spotify:track:6iAaDgqD4byZIVg8eU9xqy,"Zoom","Smoke","Silat Beksi",2023-06-01,426750,6,false,bvalkin,2023-07-07T12:16:57Z,"minimal techno,dub techno","Silat Beksi Music",0.81,0.628,11,-9.704,0,0.0719,0.00553,0.911,0.156,0.856,124.007,4
spotify:track:6FhBs4Oejgnki8eupQCcoT,"MOi 10 B","MOI010","Moi",2023-03-17,513757,5,false,bvalkin,2023-07-07T12:18:46Z,"minimal techno,dub techno","Moi Recordings",0.787,0.756,9,-10.781,1,0.0854,0.00436,0.891,0.0845,0.569,128.02,4
spotify:track:4Yv0pCrrD4D72aD9FHZe5C,"Inner Voice","Inner Voice","Nicolas Barnes",2023-07-03,430080,5,false,bvalkin,2023-07-07T12:19:58Z,"dub techno,minimal techno,dub","Crossfade Sounds",,,,,,,,,,,,
spotify:track:5jzWQ1VKQ2k26dZYdyEor8,"Escape Artist - Daniel Broesecke","Escape Artist EP","Techu;Daniel Broesecke",2023-06-19,434761,16,false,bvalkin,2023-07-07T12:20:58Z,"minimal techno,dub techno","Juuz Records",0.807,0.5,10,-10.06,0,0.0541,0.00263,0.811,0.0933,0.364,126.004,4
spotify:track:07WaZBcsLmHim6QpJ0PXti,"Turbulente - Original Mix","Escape Artist EP","Techu",2023-06-19,430080,16,false,bvalkin,2023-07-07T12:24:03Z,"minimal techno,dub techno","Juuz Records",0.807,0.633,1,-10.634,1,0.0421,0.000331,0.914,0.11,0.306,125.009,4
spotify:track:7wlpS0QrMiCj596SOEGm7H,"Reusable","Inner Voice","Nicolas Barnes",2023-07-03,460800,4,false,bvalkin,2023-07-07T12:30:57Z,"dub techno,minimal techno,dub","Crossfade Sounds",0.807,0.622,4,-13.246,0,0.139,0.0156,0.818,0.115,0.543,124.996,4
spotify:track:32eJw3LMkhaikLg9GXjYE4,"N&B","Kintsugi","Imbue",2022-06-10,454000,4,false,bvalkin,2023-07-07T12:42:05Z,"","Personality Disorder Music",0.804,0.674,6,-10.567,0,0.0477,0.00383,0.934,0.0854,0.704,129.004,4
spotify:track:5MrUyTBmNMdwj8DM1Z5Rg2,"2am","Moment of Serenity","Paolo Rocco;Lessi S.",2019-08-12,387100,13,false,bvalkin,2023-07-09T07:09:05Z,"tech house,dub techno,minimal techno","Berg Audio",0.808,0.65,10,-9.001,0,0.0493,0.0153,0.949,0.0775,0.145,124.002,4
spotify:track:7s4HUbND2K6Jsai15mLbX1,"Bread Butter Noodles Spice","Bread Butter Noodles Spice","Boulderhead;Overnite Oates",2023-02-17,389752,17,false,bvalkin,2023-07-10T08:09:09Z,"acid house","Limousine Dream",0.854,0.593,6,-11.074,1,0.129,0.00182,0.604,0.14,0.734,134.008,4
spotify:track:5JVmpBzMrSLbhRjjsHzwOR,"Una Y Nada","Una Y Nada","Toman",2022-02-25,451398,0,false,bvalkin,2023-07-15T21:57:33Z,"tech house,latin house","KEY Records",0.805,0.9,10,-10.053,0,0.0614,0.000354,0.788,0.0602,0.776,128,4
spotify:track:2JA8PUiR0OpFls6UOlsutp,"Mr. Mailman","Magic Plush","Plush Managements Inc.;Bea",2021-05-12,262677,33,false,bvalkin,2023-07-29T06:29:51Z,"neomelodico","Plush Records Inc.",0.784,0.576,2,-12.942,1,0.066,0.111,0.843,0.11,0.277,127.015,4
spotify:track:3z5PgrfbHhRngxeyMOm7yZ,"Futurist","Futurist","Eric OS",2023-03-31,301749,7,false,bvalkin,2023-08-18T12:38:22Z,"acid house","Limousine Dream",0.731,0.806,3,-9.533,0,0.0411,0.000254,0.468,0.395,0.933,127.001,4
spotify:track:5oxBGHrlOQrXdOlL6FdPrG,"A Night At Tropicana Club","Just Remember","Jeff The Fool;Wilt",2022-04-01,309367,12,false,bvalkin,2023-08-18T12:38:41Z,"jazz house,lo-fi house,acid house","Thé Chaud",0.82,0.475,1,-10.898,0,0.106,0.198,0.782,0.0855,0.317,131.991,4
spotify:track:6q5ej6FokWqs9QB8VGeIyY,"Don't Push It Too Far","Danc'n In The Garage","Sweely",2022-06-17,340000,26,false,bvalkin,2023-08-19T12:43:45Z,"lo-fi house,jazz house,house,acid house","Limousine Dream",0.802,0.964,9,-11.004,0,0.0466,0.00516,0.878,0.0463,0.96,130.007,4
spotify:track:3zgAdK0Xmh8FDTTGSbtziF,"Danger","Nocturnal EP","Eddie Richards",2019-01-11,404000,18,false,bvalkin,2023-08-20T14:08:00Z,"tech house,acid house","Sweatbox Records",0.807,0.873,6,-8.557,1,0.0464,0.000825,0.865,0.0596,0.412,125.023,4
spotify:track:0u1mVmMlzGZFJ4hCYbfGOP,"Immortal Techniques","ZFVA002","TooRare;Evaporate",2023-08-18,441132,0,false,bvalkin,2023-08-22T20:39:41Z,"dub techno,minimal techno","Evaporate 蒸發",0.807,0.75,11,-13.22,0,0.0618,0.0129,0.824,0.0626,0.327,126.995,4
spotify:track:0Io3kPnHphRLvrjTVSYQSt,"Rare Pleasures","Rare Pleasures","TooRare",2023-06-26,487807,6,false,bvalkin,2023-08-22T20:41:12Z,"dub techno,minimal techno","Conceptual",0.801,0.558,11,-10.875,0,0.0582,0.000723,0.635,0.0941,0.388,126.009,4
