Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7q6BicHo0SQEK5Z7G9iVWc,"Baby","Baby","Jim Jonathan",2024-04-12,386938,28,false,1143978511,2024-05-29T12:16:38Z,"hard house,eurodance,trance","Jim Jonathan",0.721,0.997,9,-3.65,0,0.0677,0.00457,0.704,0.253,0.485,146.981,4
spotify:track:6NLvW45mqeoctfNA2YmPMr,"5 Mins Of Acid","slash 010 - 5 Mins Of Acid","KI/KI",2024-05-31,300000,52,false,1143978511,2024-05-31T04:36:27Z,"hard house,acid techno,techno,trance","slash",0.755,0.989,1,-8.197,0,0.0811,0.174,0.903,0.364,0.219,144.998,4
spotify:track:0fc7Lq7G2ezTxX31iTG0S5,"Dance N Move","Dance N Move","Dart;Kyle Starkey",2024-05-31,333000,40,false,1143978511,2024-05-31T04:38:35Z,"hard house,uk garage,eurodance,trance","Rapid Trax",0.706,0.99,9,-6.136,0,0.0505,0.000164,0.691,0.233,0.783,142.016,4
spotify:track:6S0Fe0fEJVpYgk6uvGvEBE,"Promise Me - Extended Version","At Night EP","Upper90;Baron Von Trax",2024-05-24,411891,17,false,jannick023,2024-05-31T15:31:51Z,"hard house,eurodance,hypertechno,trance","A Million / Groove Attack",0.55,0.941,7,-5.52,1,0.0523,0.00103,0.793,0.0842,0.243,147.997,4
spotify:track:1BcZxBtKvv4KHkWUIUUPwR,"Two Finger Magic","Dance N Move","Dart;Kyle Starkey",2024-05-31,341020,18,false,1143978511,2024-06-07T07:38:15Z,"hard house,uk garage,eurodance,trance","Rapid Trax",0.642,0.997,8,-5.678,1,0.0617,0.0000693,0.615,0.0721,0.243,143.002,4
spotify:track:6YQ1Nm68YcHMpF1AVyYpCV,"Twilight Chaser","Twilight Chaser","Marcelo Pantani",2024-05-22,295285,32,false,jannick023,2024-06-11T19:37:17Z,"hard house","Cycling Records",0.752,0.964,9,-6.828,1,0.0563,0.000298,0.893,0.0762,0.286,147.983,4
spotify:track:09GeLKK8IwFBEUVzLlhVQ0,"La Batteria","La Batteria","DJ Gigola",2024-05-24,160000,47,false,1143978511,2024-06-16T23:34:19Z,"techno","Method 808 & Live From Earth, distributed by gamma.",0.715,0.943,3,-6.621,0,0.296,0.0153,0.506,0.114,0.35,75.106,4
spotify:track:02EklxAUKyg1Z6JqXfAbYg,"Burning Up (Inafekt Remix)","Jammin","Kyle Starkey;Inafekt",2024-06-21,364933,8,false,1143978511,2024-06-21T05:28:53Z,"hard house,uk garage,eurodance,trance","Correspondant Records",0.664,0.939,7,-7.313,1,0.0532,0.147,0.925,0.101,0.508,138.01,4
spotify:track:2QuLqg5cuCPFwI0A531prd,"Feel It","Feel It","Dangerous Dreaming",2024-07-05,184333,23,false,1143978511,2024-07-05T07:29:41Z,"hard house,eurodance,trance","Columbia/Club Heart Broken",0.722,0.873,7,-6.486,1,0.0526,0.00227,0.873,0.0526,0.379,141.011,4
spotify:track:5hdENNfodo1kDj62oIcISk,"Passion Through My Mind","I Don't Know","Kara Okay",2024-05-02,321103,24,false,1143978511,2024-07-08T18:24:10Z,"hard house,uk garage,eurodance","OBSCUUR Records",0.529,0.982,7,-6.183,1,0.0657,0.000726,0.801,0.0431,0.499,145.003,4
spotify:track:5mgLOhX1IXSCZXUFWWkf0c,"Wanna Feel","Wanna Feel","DJ IP;Pegassi",2024-07-12,198648,59,false,1143978511,2024-07-12T05:23:43Z,"hard house,trance,bounce,eurodance,techno,hypertechno","FUTURE TRANCE",0.721,0.961,1,-6.668,0,0.0403,0.00239,0.727,0.147,0.611,148.005,4
spotify:track:2HcD8DL6fVvASQWRFzmIVG,"Don't You Want Me - KI/KI Remix","Don't You Want Me (KI/KI Remix)","Felix;KI/KI",2024-07-12,227006,60,false,1143978511,2024-07-12T05:35:17Z,"eurodance,hard house,acid techno,techno,trance","Armada Music",0.578,0.932,9,-7.484,0,0.057,0.00464,0.701,0.147,0.457,145.01,4
spotify:track:6R2TSs7XaceEyovdPOr5Rt,"I Wanna","I Wanna","Jim Jonathan;Centre Court",2024-07-12,178838,47,false,1143978511,2024-07-14T08:41:33Z,"hard house,eurodance,trance","DopamineWIFI",0.6,0.983,3,-5.045,0,0.0445,0.0239,0.606,0.106,0.735,154.968,4
spotify:track:6hoDmwV5D2hs7zxQQDErd7,"AROUND THE WORLD - Centre Court Remix","AROUND THE WORLD (Centre Court Remix)","DR. GRECO;XTN;Centre Court",2024-03-22,170118,31,false,1143978511,2024-07-14T17:54:57Z,"hard house,eurodance,trance","Rawsome Rave",0.633,0.985,1,-5.962,1,0.0389,0.00126,0.508,0.131,0.794,151.035,4
spotify:track:00Q27kXLvmBHgopEtUfITJ,"Funky Feet","Funky Feet","Baron Von Trax;Centre Court",2024-06-28,212432,30,false,1143978511,2024-07-14T17:59:36Z,"hard house,eurodance,trance","Baron Von Trax",0.619,0.939,1,-5.883,1,0.049,0.0125,0.825,0.115,0.413,147.985,4
spotify:track:7nfCb5stHePZ6OoE7HDTe2,"We Want More","We Want More","Marlon Hoffstadt;DJ Daddy Trance;Luciana",2024-07-19,173083,22,false,1143978511,2024-07-19T04:47:53Z,"hard house,eurodance,trance,techno,hypertechno,melbourne bounce","Columbia/Club Heart Broken",0.682,0.944,11,-5.327,0,0.0481,0.000566,0.785,0.0348,0.735,149,4
spotify:track:5VaJXLs5GTseSZPpVqmoZn,"6 Million Ways To Die","6 Million Ways To Die","NewTone",2024-07-19,387500,35,false,1143978511,2024-07-20T06:31:12Z,"hard house,uk garage","Rapid Trax",0.724,0.98,9,-4.28,1,0.0576,0.000332,0.541,0.0156,0.575,134.991,4
spotify:track:4ixJCZhjtClAA23InMl5qs,"Party Time","6 Million Ways To Die","NewTone",2024-07-19,324000,21,false,1143978511,2024-07-20T06:32:07Z,"hard house,uk garage","Rapid Trax",0.744,0.987,2,-4.58,1,0.0405,0.00164,0.678,0.0412,0.495,138.011,4
spotify:track:26xw61UppTKPySjw3RLvx6,"Move My Body (feat. Lucy Dye)","Move My Body (feat. Lucy Dye)","MALUGI;Lucy Dye",2024-07-26,167820,49,false,1143978511,2024-07-26T05:19:53Z,"hard house,eurodance,trance,uk garage","Columbia/Club Heart Broken",0.548,0.99,7,-5.4,0,0.0522,0.00336,0.0307,0.274,0.669,144.987,4
spotify:track:0YswY3w2ZZwImIrnY0mlls,"Thrill","Thrill","Baron Von Trax;Jim Jonathan",2024-07-26,179189,24,false,1143978511,2024-07-26T05:26:30Z,"hard house,eurodance,trance","Customized Culture Recordings",0.699,0.997,5,-4.729,0,0.0437,0.0079,0.846,0.0532,0.42,147.97,4
spotify:track:6BAVulcFKGtQX4B6VGm42s,"Dance With Me","Dance With Me","L.P. Rhythm",2024-07-05,218507,46,false,1143978511,2024-07-27T07:41:55Z,"house,hard house","Three Six Zero Recordings",0.673,0.968,9,-4.808,0,0.0473,0.00411,0.561,0.0301,0.592,133.987,4
spotify:track:01ZZ9YcEKPWWz4mXP1kwdv,"Misschien (Kwijt) - Freddi Remix","Misschien (Kwijt) [Freddi Remix]","Gotu Jim;Freddi",2024-07-26,213430,43,true,1143978511,2024-08-02T15:39:34Z,"hard house,nederpop,uk garage","Burning Fik",0.709,0.987,4,-6.767,0,0.0748,0.00387,0.0119,0.0759,0.793,144.992,4
spotify:track:1SnSNcmxXQbhXHxSdNm6Kd,"Double SP","Double SP","WOLTERS",2024-06-14,205712,1,false,1143978511,2024-08-05T05:20:09Z,"hard house,uk garage","TMRW Music",0.741,0.959,10,-6.376,0,0.0936,0.00315,0.908,0.186,0.784,140.087,4
spotify:track:7qbCfhk0qcrUKMGhUbyFdJ,"What 2 Do","What 2 Do","Inafekt;Kyle Starkey;DaLoops",2024-08-16,157814,39,false,1143978511,2024-08-16T06:05:36Z,"hard house,uk garage,eurodance,trance,future house","Ministry of Sound Recordings",0.625,0.976,3,-3.847,0,0.0652,0.00188,0.104,0.439,0.783,140.033,4
spotify:track:52qnKoIMXBkJDHDcp1OYu2,"No Time (feat. SadBoi) - Extended","No Time (feat. SadBoi) [Extended]","Interplanetary Criminal;SadBoi",2024-07-05,296000,17,true,1143978511,2024-08-20T15:57:12Z,"uk garage,breakbeat,sexy drill","Room Two Recordings",0.825,0.899,9,-6.624,1,0.0682,0.0226,0.00284,0.0746,0.723,138.002,4
spotify:track:6iGMRy5RDMiAdTpuMB5gAm,"Pretty Green Eyes (Sunset Ibiza Mix)","Pretty Green Eyes (Sunset Ibiza Mix)","KETTAMA",2024-06-14,258682,4,false,1143978511,2024-08-20T16:12:23Z,"hard house,uk garage,house","KETTAMA",0.599,0.927,1,-2.541,1,0.124,0.00478,0.063,0.156,0.462,142.988,4
spotify:track:0wZ0jxoQZ56BWdeojSkHnf,"8AM","8AM / Energy","AUTOFLOWER;Di After",2024-08-22,349750,39,false,1143978511,2024-08-24T05:35:20Z,"hard house,indie dance,melodic techno","Agrio Tracks",0.757,0.988,5,-6.166,1,0.0463,0.000293,0.864,0.136,0.738,136.014,4
spotify:track:14M89cai0fgEZWvv09AkXA,"Energy","8AM / Energy","AUTOFLOWER;Di After",2024-08-22,331708,24,false,1143978511,2024-08-24T05:35:34Z,"hard house,indie dance,melodic techno","Agrio Tracks",0.686,0.946,7,-6.111,1,0.0431,0.00015,0.605,0.0593,0.729,133.988,4
spotify:track:6oE5yvroDXWNYWpIFz2JJB,"Toca's Miracle - Radio Edit","Toca (20th Anniversary Edition)","Fragma",2022-04-22,200483,61,false,1143978511,2024-08-24T20:54:42Z,"trance","Front of House Recordings",0.781,0.851,4,-5.748,0,0.0319,0.0143,0.00458,0.0709,0.865,135.106,4
spotify:track:5HO6Ktb8VhUlRAz8NXsScT,"FAF","FAF","Surf 2 Glory",2024-08-23,167291,25,true,1143978511,2024-08-26T15:34:32Z,"hard house,eurodance,hypertechno","Columbia/Club Heart Broken",0.691,0.949,0,-5.331,1,0.0691,0.00203,0.848,0.559,0.467,140.002,4
spotify:track:3kq6vI5yFKpse8pTHaSxyY,"Baby - Paul Sirrell Remix","Baby (Paul Sirrell Remix)","MALUGI;Paul Sirrell",2024-08-23,187554,29,false,1143978511,2024-08-28T18:05:06Z,"hard house,eurodance,trance,uk garage","Method 808, distributed by gamma.",0.597,0.989,11,-4.733,0,0.0451,0.0463,0.933,0.301,0.622,136.993,4
spotify:track:18jcuenWg8hfYdZee2lQfc,"Kisses (feat. bbyclose) - Malugi Remix","Kisses (feat. bbyclose) [Malugi Remix]","BL3SS;CamrinWatsin;bbyclose;MALUGI",2024-09-06,150735,41,false,1143978511,2024-09-06T05:16:36Z,"hard house,eurodance,trance,uk garage","SIGNAL >> SUPPLY",0.75,0.903,0,-5.507,1,0.0534,0.0468,0.0446,0.0702,0.836,144.962,4
spotify:track:6B4D1bqrHe3qzzh750Lr4F,"Showstoppa - Radio Edit","Showstoppa","Morgan Seatree;Tasty Lopez",2024-06-07,144000,61,false,1143978511,2024-09-11T23:23:50Z,"hard house,house,uk funky","Unfussy Records",0.775,0.983,7,-6.833,0,0.0625,0.24,0,0.337,0.86,135.018,4
spotify:track:5Z3WU3thWNFLBeJF3Mslge,"Good Life","Good Life","Inner City;Morgan Seatree;Danny Lees;Kevin Saunderson;Dantiez",2024-09-13,135111,14,false,1143978511,2024-09-13T06:03:25Z,"acid house,chicago house,hard house,house,techno","Armada Music",0.586,0.898,4,-9.561,0,0.0361,0.061,0.238,0.305,0.86,134.996,4
spotify:track:5WixSlXsQQ6fC9477sAAd4,"Bonita Bounce","Bonita Bounce","Kyle Starkey",2024-09-13,231500,33,false,1143978511,2024-09-13T06:38:25Z,"hard house,uk garage,eurodance,trance","Armada Music",0.668,0.992,7,-4.748,1,0.037,0.00036,0.941,0.326,0.615,138.023,4
spotify:track:73ulN0xzvRL0mQw5XjNFQb,"Into Space - Radio Mix","Into Space","Plaything",2001-02-08,215200,37,false,1143978511,2024-09-19T15:53:42Z,"hard house","Time Records",0.612,0.954,9,-5.412,0,0.0382,0.000509,0.00779,0.331,0.39,137.939,4
spotify:track:58NtT14nVSTNhTKqp3cFf7,"We are Free","Haarlem Grooves","JnQ",2024-09-29,320079,0,false,jannick023,2024-09-30T08:40:12Z,"hard house","6227763 Records DK",0.521,0.909,9,-7.283,1,0.045,0.000086,0.905,0.12,0.373,149.99,4
spotify:track:3qhn3n7qTQVJ43rAmzwVgl,"Ik Haat Hem Voor Jou - LAMMER Remix","Ik Haat Hem Voor Jou (LAMMER Remix)","Froukje;S10;LAMMER",2024-09-26,261549,40,false,1143978511,2024-10-01T15:12:31Z,"nederpop,hard house","Noah's Ark BV",0.599,0.919,9,-4.417,0,0.0349,0.00586,0.258,0.31,0.384,141.933,4
spotify:track:6n4y2hn4217tg9Q3xfsCn3,"Emergency","Emergency / Acid Indigestion","Dart",2024-10-10,359958,48,false,1143978511,2024-10-10T12:09:23Z,"hard house","Agrio Tracks",0.747,0.982,4,-5.873,0,0.0574,0.0000193,0.846,0.0237,0.557,140.008,4
spotify:track:1sSnV8fxcpthhDji3ohcoh,"Move Your Feet","Daddycation","Marlon Hoffstadt;DJ Daddy Trance",2024-10-11,172547,40,false,1143978511,2024-10-11T07:41:59Z,"hard house,eurodance,trance,techno,hypertechno","Columbia/Club Heart Broken",0.62,0.955,10,-5.655,0,0.0523,0.000363,0.805,0.0471,0.965,149.955,4
spotify:track:3pUdwCa5PmX0VrgED0GJ9v,"Go Slow","Go Slow","Pegassi;MCYL",2024-10-18,320000,36,false,1143978511,2024-10-19T19:53:21Z,"hard house,trance,techno,eurodance,hypertechno,bounce","FUTURE TRANCE",0.725,0.995,11,-5.714,0,0.0456,0.00106,0.8,0.107,0.772,143.992,4
spotify:track:0SyWhkrm6yBPgqliVB7MP9,"Knees Break","Knees Break","MALUGI;MCYL",2024-10-25,148965,49,false,1143978511,2024-10-25T05:31:01Z,"hard house,eurodance,trance,uk garage,bounce,techno","Method 808, distributed by gamma.",0.556,0.947,10,-5.525,0,0.0484,0.000533,0.448,0.146,0.728,144.982,4
spotify:track:3YlabQB2EfIqvxZDovTlc5,"I WANT YOUR LOVE","I WANT YOUR LOVE","Oliver Heldens;Diøn;Funk Tribu",2024-11-08,122008,42,false,1143978511,2024-11-08T06:18:31Z,"future house,house,hard techno,techno,tekno,acid techno,hard house,phonk,trance","Heldeep Records",0.482,0.999,5,-3.561,0,0.125,0.0055,0.919,0.0872,0.444,74.978,4
spotify:track:6phrB4MUGsGALwBfOOj8O7,"Finally (with Alicia Keys) - Morgan Seatree Remix","Finally (Remixes)","Swedish House Mafia;Alicia Keys;Morgan Seatree",2024-11-01,164571,50,false,1143978511,2024-11-08T06:19:52Z,"edm,r&b,neo soul,hard house,house","Swedish House Mafia",0.544,0.936,10,-5.355,0,0.128,0.19,0.083,0.103,0.246,140.034,4
spotify:track:3lXC7mTOd15oE6nmrG0HLW,"I Want You To Know","I Want You To Know","Sam Alfred;Kyle Starkey",2024-11-12,190302,47,false,1143978511,2024-11-13T12:18:55Z,"hard house,uk garage,eurodance,trance","Disorder",0.473,0.98,7,-4.377,0,0.0547,0.0091,0.944,0.435,0.328,142.963,4
spotify:track:0NePTW4Zdn6GLW9CxLYe2B,"Fuerteventura Forever","Fuerteventura Forever","DJ HEARTSTRING",2024-09-20,236916,49,false,1143978511,2024-11-13T17:15:12Z,"hard house,eurodance,trance,hypertechno","Teenage Dreams",0.545,0.934,1,-5.847,1,0.0443,0.000272,0.185,0.0926,0.645,144.993,4
spotify:track:2h4sewxXyilchDrBN2P36T,"Second Phase","Second Phase","22 Interns",2024-11-04,271419,22,false,1143978511,2024-11-20T11:35:18Z,"hard house,uk garage","TNT (Transition)",0.656,0.982,11,-5.984,0,0.0543,0.000133,0.908,0.0478,0.326,144.986,4
spotify:track:2WkQHb5B2D2iuA8N6yuDPS,"Be The Only","Be The Only","MALUGI;Interplanetary Criminal;Coach Harrison",2024-11-29,210346,47,false,1143978511,2024-12-04T08:36:46Z,"hard house,eurodance,trance,uk garage,breakbeat,deep house","Warehouse Project Records",0.635,0.819,7,-5.346,1,0.0553,0.00266,0.00179,0.315,0.435,145.023,4
spotify:track:38BfBKkJojMPypbXyX6YQi,"THE DRUM","SOMETIMES I WONDER","Upper90",2024-12-06,290916,7,false,1143978511,2024-12-06T10:01:04Z,"hard house,eurodance,hypertechno,trance","Dance Power/ A Million / Groove Attack",0.767,0.963,0,-4.102,1,0.0437,0.000442,0.844,0.0743,0.661,141.949,4
spotify:track:2xkn18PZVf7DGtpOOADAPI,"Number One","Number One","Tommy Genesis;Marlon Hoffstadt;DJ Daddy Trance",2024-12-06,174250,35,true,1143978511,2024-12-06T10:01:49Z,"hard house,eurodance,trance,techno,hypertechno","Ultra Records, LLC",0.646,0.919,11,-5.605,0,0.0436,0.000483,0.7,0.0707,0.89,147.024,4
spotify:track:6GOOcBV0wLoHrH5D9AWA32,"Say My Name - Remix","Say My Name (Remix)","Morgan Seatree;Florence + The Machine",2024-12-06,168000,81,false,1143978511,2024-12-06T10:01:56Z,"hard house,house,baroque pop","Positiva",0.48,0.954,11,-4.078,0,0.079,0.0164,0.000594,0.1,0.471,140.067,4
spotify:track:4aTftq7COOSmQadfqvq5tG,"Sunken","Intermezzo Tre","Tjade",2024-12-06,346190,16,false,1143978511,2024-12-09T06:44:33Z,"hard house,eurodance,trance","Dischi Autunno",0.693,0.956,2,-5.297,1,0.0332,0.00000755,0.889,0.0373,0.187,136,4
spotify:track:7JDXR1L3rOykCCVCIyThNH,"Pow","Pow","Panteros666;MCYL",2024-11-15,175135,51,false,1143978511,2024-12-12T10:17:15Z,"hard house,eurodance,hypertechno,trance,bounce,techno","HARD Recs",0.629,0.991,0,-5.647,1,0.057,0.00645,0.879,0.0815,0.801,148.02,4
spotify:track:4HYWGaqCkshGWu6stZxlmd,"I Got It For You","Against All Odds","Funk Tribu",2024-10-04,214504,60,false,1143978511,2024-12-12T10:21:39Z,"hard house,techno,phonk,hard techno,trance","A Million / Groove Attack",0.756,0.996,3,-5.541,0,0.0502,0.327,0.89,0.0808,0.893,147.997,4
spotify:track:5mLD41JRIypj5WXZdavfh4,"The Miracle Makers","The Miracle Makers","Ewan McVicar;KETTAMA",2024-07-26,288000,51,false,1143978511,2024-12-16T10:31:36Z,"hard house,uk garage,house","Ministry of Sound Recordings",0.576,0.993,6,-5.754,0,0.102,0.000379,0.466,0.43,0.331,140.007,4
spotify:track:2OmBnJNU8POZJF7c1ljtXe,"Summer Groove","Summer Groove","Justin Jay;Mija",2024-09-27,193125,38,false,1143978511,2024-12-16T10:33:22Z,"","Columbia/Club Heart Broken",0.772,0.973,5,-4.305,0,0.0504,0.000143,0.811,0.0548,0.836,140.011,4
spotify:track:1740U5CoTJY5AdYaLD7QAg,"Be Alright - Miguel de Bois 'X-Dream' Remix","Be Alright","ISHKR;Miguel de Bois",2024-06-14,200000,34,false,1143978511,2024-12-16T10:40:50Z,"hard house,italo disco,indie dance","Return To Forever",0.567,0.993,5,-4.706,0,0.0579,0.000119,0.86,0.076,0.809,137.977,4
spotify:track:03YcADdeFfyc51JJr23N0f,"Da Kool","Da Kool","Panteros666",2023-08-18,309831,40,false,1143978511,2024-12-26T11:11:56Z,"hard house,eurodance,hypertechno,trance,bounce","Tekno Kawaii",0.758,0.999,11,-6.713,0,0.0659,0.0447,0.859,0.441,0.452,148.006,4
spotify:track:617GgSGNkvntBs3I5SrYBq,"A Little Higher","A Little Higher","KYANU;Paul Sirrell",2024-12-27,172087,9,false,1143978511,2024-12-30T11:35:42Z,"nightcore,hypertechno,hard house,uk garage","Armada BNL",0.668,0.976,7,-5.589,0,0.0445,0.00151,0.586,0.358,0.43,138.009,4
spotify:track:7775W00rvhIn6kBtA9pU2x,"Come Back To Me","Come Back To Me","Baron Von Trax",2025-01-02,334344,34,false,1143978511,2025-01-06T14:29:34Z,"hard house,eurodance,trance","OBSCUUR Records",0.639,0.987,0,-5.388,0,0.0941,0.00219,0.422,0.229,0.497,144.977,4
spotify:track:4hACcQfF5dtAzN0CW7vCAF,"Wait For Me","Miracles","DATSKO",2024-04-27,217866,1,false,1143978511,2025-01-06T15:27:29Z,"rally house,hard house,house,lo-fi house","Reboot Records IRE",0.45,0.993,11,-4.877,0,0.0557,0.0773,0.666,0.137,0.783,150.041,4
spotify:track:0riaqupdgVCf58PyhOoh26,"I Don't Want U","I Don't Want U","Diffrent;Silva Bumpa",2024-11-22,179000,50,false,1143978511,2025-01-06T15:32:05Z,"uk garage,hard house,bassline","Room Two Recordings",0.749,0.929,4,-3.248,0,0.0391,0.0113,0.787,0.0625,0.695,142.032,4
spotify:track:4QnStD96ca0C8X031jsG0x,"Like You Move - Kyle Starkey Remix","Like You Move (Kyle Starkey Remix)","Radio Cargo;Kyle Starkey",2024-10-11,453913,14,false,1143978511,2025-01-06T15:33:22Z,"hard house,uk garage,eurodance,trance","Shall Not Fade",0.704,0.962,5,-8.59,0,0.0401,0.00142,0.839,0.0722,0.585,138.022,4
spotify:track:52w2t7bdTP1DJyvULkgWPo,"WILDIN' 125","WILDIN' 125","WOLTERS",2024-08-29,369600,4,false,1143978511,2025-01-06T15:35:44Z,"hard house,uk garage","Hot Meal Records",0.729,0.957,10,-6.586,0,0.0559,0.0045,0.887,0.0144,0.366,141.009,4
spotify:track:4IcC3NPDNeEDe4dDdHHfiF,"Zeros (feat. Headie One) - Diffrent Remix","Zeros (feat. Headie One) [Diffrent Remix]","cassö;Jazzy;Diffrent;Headie One",2024-08-16,149792,34,true,1143978511,2025-01-06T15:36:05Z,"hypertechno,uk garage,hard house,bassline,uk drill,grime,drill,uk grime","Ministry of Sound Recordings",0.773,0.718,4,-5.681,0,0.118,0.264,0.000102,0.207,0.469,144.923,4
spotify:track:4XetXvo7S3IXMRPn8Do4LO,"No Go Zone (Remix)","No Go Zone (Remix)","Pegassi;Bokoesam",2025-01-10,280540,26,false,1143978511,2025-01-10T07:02:08Z,"hard house,trance,techno,eurodance,hypertechno,bounce","Sweet Nothing",0.849,0.991,8,-8.403,1,0.097,0.133,0.816,0.0583,0.61,147.972,4
spotify:track:6HUZoMili2b3e6X81OPIQd,"Getting Ready For The Party","slash 011 - Getting Ready For The Party","KI/KI;Storm Mollison",2025-01-08,199520,51,false,1143978511,2025-01-12T13:02:28Z,"hard house,acid techno,techno,trance","slash",0.65,0.984,8,-5.765,1,0.0546,0.0566,0.836,0.286,0.666,145.999,4
spotify:track:5iZzTQhZgcskGqG3HKRJ4f,"Fire","Fire","Panteros666;Öwes",2024-07-19,284800,41,false,1143978511,2025-01-15T10:52:55Z,"hard house,eurodance,hypertechno,trance,bounce","Headroom Records",0.696,0.999,4,-6.999,0,0.0902,0.0046,0.669,0.0798,0.466,75.003,4
spotify:track:3KmrUmrcc3L4OqqGQAEhxG,"In The Night - Paul Sirrell Remix","In The Night (Paul Sirrell Remix) / Green (St. David Remix)","TSHA;Paul Sirrell",2025-01-16,210425,13,false,1143978511,2025-01-16T18:36:39Z,"hard house,uk garage","Ninja Tune",0.636,0.961,9,-4.672,0,0.0366,0.000155,0.16,0.182,0.737,141.01,4
spotify:track:2MNZoKTpk2jYMIjTKihdaH,"Want My Love","Want My Love","MALUGI;WOLTERS",2025-01-17,198750,52,false,1143978511,2025-01-17T06:58:21Z,"hard house,eurodance,trance,uk garage","Columbia/Club Heart Broken",0.495,0.962,4,-4.192,0,0.0372,0.000166,0.351,0.252,0.214,144.044,4
spotify:track:76hcMCt3fe1V99QtEwEm4G,"Bounce 2 Da Beat - Discoschorlee, Nightsub & 2HOT2PLAY Extended Remix","Bounce 2 Da Beat (Discoschorlee, Nightsub & 2HOT2PLAY Remix)","Klubbheads;Discoschorlee;Nightsub;2HOT2PLAY",2023-12-22,219200,17,false,1143978511,2025-01-20T06:58:15Z,"hard house,eurodance,bounce,trance,bass house","Klubbkontrol",0.633,0.995,11,-4.824,0,0.144,0.0105,0.44,0.0764,0.856,75.014,4
spotify:track:6z0zgDonyxu4NrU06Vq9wk,"All Night","All Night","LAMMER",2025-01-10,240000,50,false,1143978511,2025-01-20T07:04:50Z,"hard house","Highly Rogue",0.534,0.924,7,-4.658,1,0.0357,0.00183,0.784,0.344,0.51,141.979,4
spotify:track:4Pi6cxnshwkgh3FgP9TLUG,"Electric Dreams","Electric Dreams","NewTone",2024-03-22,267397,10,false,1143978511,2025-01-20T07:08:20Z,"hard house,uk garage","Happy Feelings Records",0.734,0.973,11,-7.73,0,0.0378,0.000109,0.935,0.0233,0.705,134.991,4
spotify:track:550jN3EVwpbS1UHXAQG5yC,"Make Me - Paul Sirrell Remix","Make Me (Paul Sirrell Remix)","Borai & Denham Audio;Paul Sirrell",2023-04-07,222820,35,false,1143978511,2025-01-22T16:23:33Z,"house,hard house,uk garage","Room Two Recordings",0.657,0.92,10,-6.743,0,0.0545,0.000557,0.887,0.151,0.784,131.968,4
spotify:track:2PNXJZRZCykCzN4vWXLa0y,"Ups Baby","Ups Baby","Janis Zielinski;Jonas Gottlieb",2025-01-24,178881,47,false,1143978511,2025-01-25T09:32:09Z,"hard house,eurodance,trance,hypertechno","FUTURE TRANCE",0.526,0.986,11,-5.288,1,0.0507,0.0778,0.0657,0.0847,0.564,145.939,4
spotify:track:6CdgfuWyFenGepAzdTJy1f,"Got Me Burnin'","Got Me Burnin'","Kyle Starkey",2025-01-31,248920,35,false,1143978511,2025-01-31T07:01:27Z,"hard house,uk garage,eurodance,trance","Southern Fried Records",0.641,0.967,10,-4.654,0,0.0472,0.000996,0.165,0.632,0.658,135.023,4
spotify:track:0fhYnjQG7tFSaJrCyvTZEe,"Dreaming - Lange Mix","In-Fidelity","Ruff Driverz;Lange",1999-09-17,540244,15,false,1143978511,2025-02-01T09:33:12Z,"uk garage,trance,progressive trance","Altra Moda Music",0.595,0.926,10,-8.249,0,0.0489,0.00205,0.752,0.12,0.0738,140.869,4
spotify:track:1Cz0I4b0ln7pP0vS3U97JY,"Green Wide Open","You Are The Sun, I Am The Sky","DJ HEARTSTRING",2025-02-14,255041,35,false,1143978511,2025-02-14T07:03:32Z,"hard house,eurodance,trance,hypertechno","DJ HEARTSTRING",0.658,1,7,-4.121,0,0.0581,0.000505,0.809,0.266,0.684,145.029,4
spotify:track:5YKDkPAPmtbiaXXAvTZqMj,"You & Me","You & Me","TRX.",2025-02-19,280833,2,true,1143978511,2025-02-19T14:20:28Z,"hard house","TRX.",0.734,0.934,6,-4.249,0,0.0483,0.00199,0.556,0.0817,0.729,153.013,4
spotify:track:4CMMYnsYsM7gY3Gf7j10yf,"Be My Lover","Be My Lover","MALUGI;Paul Sirrell",2025-02-28,155586,47,false,1143978511,2025-02-28T06:57:06Z,"hard house,eurodance,trance,uk garage","Columbia Local",0.57,0.966,11,-5.739,1,0.0477,0.000448,0.0678,0.748,0.775,144.962,4
spotify:track:62B9Kcc0v8E5VSZuJ0Z3jg,"Burning Inside","Burning Inside EP","NewTone",2025-02-27,332750,34,false,1143978511,2025-02-28T06:59:38Z,"hard house,uk garage","Agrio Tracks",0.697,0.98,1,-4.833,0,0.0466,0.00046,0.572,0.051,0.38,139.995,4
spotify:track:0iCBJNdi9SZGDVJFXmaxfm,"Night in Noord","Night in Noord","JnQ",2025-03-06,282058,1,false,jannick023,2025-03-09T14:18:59Z,"hard house","JnQ",0.548,0.872,11,-11.89,0,0.0386,0.000402,0.817,0.0999,0.415,150.015,4
